@station,@grpkeys,@grpvals,@grpvalsdesc,@latdec,@lngdec,@shortname,@stname,@colour,@var_100x00_100,@var_100x00_100_dt,@var_100x00_141,@var_100x00_141_dt,@var_10x00_10,@var_10x00_10_dt
235220,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.45,144.1,PAINKALAC @ AIREY'S,PAINKALAC CREEK @ AIREY'S INLET,grey,,,,,,
235221,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.76666667,143.63,BARHAM WEST @ APOLLO,BARHAM RIVER WEST BRANCH @ APOLLO BAY,grey,,,,,,
235222,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.386024853,144.177481455,ANGLESEA @ ANGLESEA,SALT CREEK @ ALCOA,purple,0.187,20221017090000,51.2,20221017090000,,
235223,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.44833333,143.145,SCOTTS @ SCOTTS,SCOTTS CREEK @ SCOTTS CREEK,grey,,,,,,
235224,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.70152297,143.2482161,GELLIBRAND @ BURRUPA,GELLIBRAND RIVER @ BURRUPA,grey,5.252,20221017090000,6497.8,20221017090000,,
235225,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.559074,143.367681,GELLIBRAND @CARLIS.P,GELLIBRAND RIVER @ CARLISLE RIVER (PUMPING STATION),purple,2.979,20221017090000,884.0,20221017090000,,
235226,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.55166667,143.9566667,GEORGE @ ALLENVALE,ST. GEORGE RIVER @ ALLENVALE,grey,,,,,,
235227,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.5241,143.4829,GELLIBRAND @ BUNKERS,GELLIBRAND RIVER @ BUNKERS HILL,purple,1.017,20221017090000,730.5,20221017090000,,
235228,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.53333333,143.55,GELLIBRAND @ GELLI'D,GELLIBRAND RIVER @ GELLIBRAND,grey,,,,,,
235229,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.755,143.4316667,FORD @ GLENAIRE,FORD RIVER @ GLENAIRE,grey,,,,,,
235231,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.529581193,143.563141418,Gellibrand @ Raffert,Gellibrand River @ Raffertys Lane Gellibrand,grey,1.197,20221017090000,,,,
235232,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.44207078,144.07053536,PAINKALAC CREEK DAM,PAINKALAC CREEK @ PAINKALAC CREEK DAM,purple,0.434,20221017090000,31.9,20221017090000,,
235233,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.75502396,143.62497305,BARHAM EAST @ APOLLO,BARHAM RIVER EAST BRANCH @ APOLLO BAY PARADISE,grey,,,,,,
235234,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.48316225,143.57179241,LOVE @ GELLIBRAND,LOVE CREEK @ GELLIBRAND,purple,0.413,20221017090000,82.1,20221017090000,,
235236,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.53,143.6066667,GELLIBRAND D/S DAM,GELLIBRAND RIVER @ D/S OF DAM SITE G5A,grey,,,,,,
235237,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.44770604,142.9888108,SCOTTS @ CURDIE,SCOTTS CREEK @ CURDIE (DIGNEYS BRIDGE),grey,,,,,,
235239,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.4597783,143.5972256,TEN MILE @ KAWARREN,TEN MILE CREEK @ KAWARREN,grey,,,,,,
235240,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.48,143.5816667,YAHOO @ KAWARREN,YAHOO CREEK @ KAWARREN,grey,,,,,,
235241,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.47866519,143.60646577,PORCUPINE @ KAWARREN,PORCUPINE CREEK @ KAWARREN,grey,,,,,,
235242,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.53591028,143.9071859,ST. GEORGE U/S MELBA,ST. GEORGE RIVER @ U/S MELBA FALLS,grey,,,,,,
235243,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.5110665,143.9279721,ERSKINE @ LORNE,ERSKINE RIVER @ LORNE,grey,,,,,,
235249,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.59899314,143.65332942,W GELLIBRAND SPILL'Y,WEST GELLIBRAND RESERVOIR @ SPILLWAY,grey,,,,,,
235250,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.61200347,143.68214933,OLANGOLAH WEIR,OLANGOLAH WEIR @ SPILLWAY,grey,,,,,,
235255,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.27008794,144.29363577,THOMPSON C GHAZEEPOR,THOMPSON CREEK @ GHAZEEPORE,grey,,,,,,
235256,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.53793069,143.94491432,ALLENVALE RES H.G.,ST. GEORGE RIVER @ ALLENVALE RESERVOIR (H.G.),grey,,,,,,
235257,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.43618368,144.04599725,PAINKALAC DAM,PAINKALAC CREEK @ U/S PAINKALAC DAM,grey,,,,,,
235258,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.63466501,143.2641722,GELLIBRAND R OTWAY,GELLIBRAND RIVER D/S SOUTH OTWAY PUMPS BRIDGE,purple,5.343,20221017090000,,,,
235260,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.389691603,144.172988764,,ANGLESEA RIVER (MARSHY CREEK) @ ALCOA,grey,0.475,20221017090000,,,,
235264,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.44253729,144.06721727,PAINKALAC RES HG,PAIKALAC CREEK @ PAINKALAC RES. H.G.,grey,,,,,0.0,20221017090000
235265,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.77922324,143.65568309,MARINGO BASIN H.G.,MARINGO BASIN @ MARINGO RES. H.G.,grey,,,,,,
235266,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.59284599,143.65462984,GELLIBRAND R D/S DAM,GELLIBRAND RIVER D/S WEST GELLIBRAND DAM,grey,,,,,,
235267,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.60944693,143.68048095,OLANGOLAH C D/S RES.,OLANGOLAH CREEK D/S OLANGOLAH RESERVOIR,grey,,,,,,
235268,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.56381809,142.86299735,CURDIES @ PETERB'RGH,CURDIES RIVER @ PETERBOROUGH,green,0.370,20221017090000,,,,
235269,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.69666221,143.15516329,GELLIBRAND @ PRNCTWN,GELLIBRAND RIVER @ PRINCETOWN,grey,,,,,,
235270,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.330540568,144.10611247,,UPPER ANGLESEA RIVER (V-NOTCH) @ AARC,grey,,,,,,
235271,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.329898291,144.101997509,,UPPER ANGLESEA RIVER (POOL) @ AARC,grey,,,,,,
235272,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.381828384,144.17271132,,ANGLESEA WETLANDS @ ALLARDYLE TRACK,grey,,,,,,
235273,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.382527499,144.062719945,,BREAKFAST CREEK @ BRIDGE ON BREAKFAST CREEK ROAD,grey,,,,,,
235274,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.377917585,144.056737446,,BREAKFAST CREEK TRIBUTARY @ V-NOTCH,grey,,,,,,
235275,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.39050925,144.086859941,,SALT CREEK (POOL) ABOVE SWAMP @ DENHAM TRACK,grey,,,,,,
235276,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.390490293,144.086460042,,SALT CREEK @ DENHAMS TRACK,grey,,,,,,
235277,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.345611773,144.148288202,,ANGLESEA RIVER @ GUMFLATS ROAD,grey,,,,,,
235278,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.40507409,144.1861279,ANGLESEA R GR OCEAN,ANGLESEA RIVER @ GREAT OCEAN ROAD BRIDGE,red,1.222,20221017090000,,,,
235279,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.76517046,143.6536462,APOLLO BAY BASIN,APOLLO BAY BASIN,grey,,,,,,
235280,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.35777475,144.172068731,,ANGLESEA SWAMP @ VEGETATION SITE P7 TRANSECT,grey,,,,,,
235282,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.343423,143.14232,CURDIES RV COBDEN RD,CURDIES RIVER AT COBDEN-STONEYFORD ROAD,grey,0.654,20221017090000,327.1,20221017090000,,
235283,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.802064872,143.477696176,Aire R @ Horden,Aire River @ Horden Vale,grey,0.716,20221017090000,,,,
235600,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.292539,143.220358,LAKE PURRUMBETE,LAKE PURRUMBETE @ CAMPERDOWN,grey,,,,,,
235602,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.35,143.01403611,LAKE ELINGAMITE,LAKE ELINGAMITE @ COBDEN,grey,,,,,,
235801,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.389635663,144.172910811,,RAIN GAUGE @ AV2,grey,,,,,,
235805,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.33674877,144.104309632,,RAIN GAUGE @ AARC,grey,,,,,,
235806,WEB_SW,B_235_OTWAY,235-Otway Coast Basin,-38.384010605,144.061503832,,RAIN GAUGE @ BREAKFAST CREEK,grey,,,,,,
236200,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.38333333,142.5833333,HOPKINS @ ALLANSFORD,HOPKINS RIVER @ ALLANSFORD,grey,,,,,,
236202,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.69542079,142.7245119,HOPKINS @ WICKLIFFE,HOPKINS RIVER @ WICKLIFFE,purple,3.871,20221017090000,3839.2,20221017090000,,
236203,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.68769856,143.36006737,MOUNT EMU @ SKIPTON,MOUNT EMU CREEK @ SKIPTON,purple,3.953,20221017090000,4996.3,20221017090000,,
236204,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.68052,143.0657,FIERY @ STREATHAM,FIERY CREEK @ STREATHAM,grey,3.201,20221017090000,2917.2,20221017090000,,
236205,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.31688258,142.4830797,MERRI @ WOODFORD,MERRI RIVER @ WOODFORD,purple,1.656,20221017090000,860.5,20221017090000,,
236208,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.325,142.65,MT EMU CK @ CUDGEE,MOUNT EMU CREEK @ CUDGEE,grey,,,,,,
236209,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.33543732,142.6251911,HOPKINS @ HOPKINS F.,HOPKINS RIVER @ HOPKINS FALLS,purple,3.132,20221017090000,33477.7,20221017090000,,
236210,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.24379422,142.7030202,HOPKINS @FRAMLINGHAM,HOPKINS RIVER @ FRAMLINGHAM,purple,3.725,20221017090000,10482.2,20221017090000,,
236211,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.31462597,142.8164216,MOUNT EMU @ GARVOC,MOUNT EMU CREEK @ GARVOC,grey,,,,,,
236212,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.34596771,142.65191627,BRUCKNELL @ CUDGEE,BRUCKNELL CREEK @ CUDGEE,purple,1.636,20221017090000,903.2,20221017090000,0.0,20221017090000
236213,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.5304,143.46518,MOUNT EMU @MENA PARK,MOUNT EMU CREEK @ MENA PARK,purple,1.081,20221017090000,389.1,20221017090000,0.0,20221017090000
236214,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.03333333,142.6583333,MUSTON CK @ HEXHAM,MUSTON CREEK @ HEXHAM,grey,,,,,,
236215,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.52452,143.67555,BURRUMBEET @ LAKE,BURRUMBEET CREEK @ LAKE BURRUMBEET,grey,1.610,20221017090000,282.1,20221017090000,,
236216,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.30559215,142.8812902,MOUNT EMU @ TAROON,MOUNT EMU CREEK @ TAROON (AYRFORD ROAD BRIDGE),purple,3.082,20221017090000,14770.4,20221017090000,,
236217,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.375,142.44,MERRI @ WARRNAMBOOL,MERRI RIVER @ WARRNAMBOOL,grey,,,,,,
236218,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.35666667,142.435,MERRI @ DENNINGTON,MERRI RIVER @ DENNINGTON,grey,,,,,,
236219,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.315772,142.941403,HOPKINS R @ ARARAT,HOPKINS RIVER @ ARARAT,purple,1.054,20221017090000,255.1,20221017090000,0.0,20221017090000
236223,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.55666667,142.6783333,BOGGY CK @ STAVELY,BOGGY CREEK @ STAVELY,grey,,,,,,
236228,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.37794925,143.3790836,MUSICAL GULLY RES.,MUSICAL GULLY CREEK @ MUSICAL GULLY RESERVOIR H.G.,grey,,,,,,
236229,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.42180125,143.4070691,YAM HOLES CK BEAF'RT,YAM HOLES CREEK D/S BEAUFORT,grey,,,,,,
236230,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.29491136,143.261621,LONG GULLY CK @ GLUT,LONG GULLY CREEK @ THE GLUT,grey,,,,,,
236231,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.30427,143.27048,CAVE HILL CK MT COLE,CAVE HILL CREEK @ MOUNT COLE,purple,0.824,20221017090000,7.0,20221017090000,,
236232,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.29131853,143.2680557,SIDESPRING CK,SIDESPRING CREEK @ MT COLE,grey,,,,,,
236238,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.64537,143.48288,MT EMU @ GUTHRIES B,MT EMU CREEK @ GUTHRIES BRIDGE,purple,2.527,20221017090000,,,,
236600,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.74724344,142.8646101,LAKE BOLAC,LAKE BOLAC @ LAKE BOLAC,grey,,,,,,
236601,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.43853762,143.7227959,LAKE LEARMONTH,LAKE LEARMONTH @ LEARMONTH,grey,,,,,,
236602,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.49063,143.66869,LAKE BURRUMBEET,LAKE BURRUMBEET @ BURRUMBEET,grey,,,,,,
236603,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.55924263,143.3612826,LAKE GOLDSMITH @ BEA,LAKE GOLDSMITH @ BEAUFORT,grey,,,,,,
236606,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.47988,142.79376,LAKE BUNINJON @ CALV,LAKE BUNINJON @ CALVERT,grey,,,,,,
236609,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-38.242677,142.455391,,LAKE CARTCARRONG @ WINSLOW,grey,,,,,,
236610,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.69131,143.00925,CHINAMAN SWAMP @ WES,CHINAMAN SWAMP @ WESTMERE,grey,,,,,,
236611,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.81508334,142.7641672,MYUNA LANE SWAMP @ W,MYUNA LANE SWAMP @ WOORNDOO,grey,,,,,,
236800,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,0,0,WARRNAMBOOL WS (HR),WARRNAMBOOL WEATHER STATION (HOURLY),grey,,,,,,
236805,WEB_SW,B_236_HOPKINS,236-Hopkins Basin,-37.302713,143.282846,Cave Hill Camp RG,Cave Hill Camp Rain Gauge @ Cave Hill,grey,,,,,0.0,20221017090000
237200,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.31991057,142.2264285,MOYNE @ TOOLONG,MOYNE RIVER @ TOOLONG,purple,1.530,20221017090000,505.8,20221017090000,,
237202,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.12590416,141.61998401,FITZROY @ HEYWOOD,FITZROY RIVER @ HEYWOOD,blue,0.597,20221017090000,63.6,20221017090000,,
237204,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.05,141.825,DARLOT @ L.CONDAH BR,DARLOT CREEK @ LAKE CONDAH BRIDGE,grey,,,,,,
237205,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.150428,141.769572,DARLOT @ HOMERTON,DARLOT CREEK @ HOMERTON BRIDGE,blue,1.154,20221017090000,389.2,20221017090000,,
237206,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.25747149,141.9443629,EUMERALLA @ CODRINGT,EUMERALLA RIVER @ CODRINGTON,purple,1.471,20221017090000,171.6,20221017090000,,
237207,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.24343647,141.6632149,SURRY @ HEATHMERE,SURRY RIVER @ HEATHMERE,blue,0.386,20221017090000,47.5,20221017090000,0.0,20221017090000
237208,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.16666667,142.2583333,MOYNE @ WILLATOOK,MOYNE RIVER @ WILLATOOK,grey,1.201,20221017090000,8.8,20221017090000,0.0,20221017090000
237209,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.03472435,141.8204022,DARLOT CREEK,DARLOT CREEK @ MYAMYN,grey,,,,,,
237221,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.38047296,142.2413765,Moyne R @ Sth Ocean,Moyne River_Southern Ocean @ Gipps Street Bridge,grey,0.226,20221017090000,,,,
237600,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.06799583,141.8310793,LAKE CONDAH,LAKE CONDAH @ LAKE CONDAH,grey,,,,,,
237602,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.316667,141.4,,BRIDGEWATER LAKE @ BRIDGEWATER,grey,,,,,,
237603,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.316667,142.35,,TOWER HILL LAKE WEST @ CONCOURSE,grey,,,,,,
237801,WEB_SW,B_237_PORTLAND,237-Portland Coast Basin,-38.006915383,142.217299239,RG @ Gerrigerup,Raingauge @ Gerrigerup,grey,,,,,0.0,20221017090000
238200,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.18333333,142.3083333,GLENELG @ MOORA,GLENELG RIVER @ MOORA MOORA,grey,,,,,,
238201,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.24860528,141.8445456,GLENELG @ BALMORAL,GLENELG RIVER @ BALMORAL,grey,,,,,,
238202,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.61903001,141.4290873,GLENELG @ SANDFORD,GLENELG RIVER @ SANDFORD,blue,2.078,20221017090000,3290.1,20221017090000,,
238204,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.63108,142.33607,WANNON @ DUNKELD,WANNON RIVER @ DUNKELD,grey,,,,,,
238205,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.2364096,141.9537631,GLENELG @ ROCKLANDS,GLENELG RIVER @ ROCKLANDS RESERVOIR,grey,,,,,,
238206,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.92471219,141.28120635,GLENELG R DARTMOOR,GLENELG RIVER @ DARTMOOR,blue,2.627,20221017090000,2277.7,20221017090000,,
238207,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.37146,142.50302,WANNON @ JIMMY,WANNON RIVER @ JIMMY CREEK,grey,,,,,,
238208,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.37282,142.5083,JIMMY @ JIMMY,JIMMY CREEK @ JIMMY CREEK,grey,,,,,,
238210,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.170771,141.589857,GLENELG HARROW B EC,GLENELG RIVER @ HARROW,purple,1.216,20221017090000,985.9,20221017090000,,
238211,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.36671027,141.2427515,GLENELG R @ DERGHOLM,GLENELG RIVER @ DERGHOLM,purple,1.781,20221017090000,486.9,20221017090000,,
238212,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.58242592,141.4089437,GLENELG @ CASTERTON,GLENELG RIVER @ CASTERTON,grey,1.318,20221017090000,,,,
238214,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.31666667,142.5416667,SEC WANNON CK @ DIV.,SECOND WANNON CREEK @ DIVERSION POINT,grey,,,,,,
238215,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.65833333,141.95,WANNON @ FOUR POSTS,WANNON RIVER @ FOUR POSTS,grey,,,,,,
238216,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.51666667,142.0583333,WANNON @ CAVENDISH,WANNON RIVER @ CAVENDISH,grey,,,,,,
238217,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.93333333,141.325,CRAWFORD RIVER,CRAWFORD RIVER @ WINNAP,grey,,,,,,
238218,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.67396787,141.8406916,WANNON @ WANNON FALL,WANNON RIVER @ WANNON FALLS,grey,,,,,,
238219,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.70876208,141.83255321,GRANGE @ MORGIANA,GRANGE BURN @ MORGIANA,purple,1.797,20221017090000,691.3,20221017090000,,
238220,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.52530192,142.0036584,DUNDAS @ CAVENDISH,DUNDAS RIVER @ CAVENDISH,grey,2.547,20221017090000,66.8,20221017090000,0.0,20221017090000
238221,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.5,142.325,DWYER @ MIRRANATWA,DWYER CREEK @ MIRRANATWA,grey,,,,,,
238222,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.625,141.45,WANNON @ SANDFORD,WANNON RIVER @ SANDFORD,grey,,,,,,
238223,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.49595322,141.4259612,WANDO @ WANDO VALE,WANDO RIVER @ WANDO VALE,purple,0.689,20221017090000,58.6,20221017090000,,
238224,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.147871,141.850248,GLENELG R FULHAM BR,GLENELG R @ FULHAM BRIDGE,purple,1.173,20221017090000,261.9,20221017090000,,
238225,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.50833333,142.4183333,WANNON @ BURRAH,WANNON RIVER @ BURRAH,grey,,,,,,
238226,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.3,141.7416667,MATHER CK @ PIGEON,MATHER CREEK @ PIGEON PONDS,grey,,,,,,
238227,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.70833333,141.4333333,DWYER @ KILLARA,DWYER CREEK @ KILLARA,grey,,,,,,
238228,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.645127,141.5056148,WANNON @ HENTY,WANNON RIVER @ HENTY,purple,2.396,20221017090000,2492.7,20221017090000,,
238229,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.32146329,141.4807412,CHETWYND @ CHETWYND,CHETWYND RIVER @ CHETWYND,grey,,,,,,
238230,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.86967405,141.4099577,STOKES @ TEAKETTLE,STOKES RIVER @ TEAKETTLE,grey,,,,,,
238231,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.31227,142.36721,GLENELG @ BIG CORD,GLENELG RIVER @ BIG CORD,purple,0.914,20221017090000,108.5,20221017090000,,
238233,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-38.075,141.3,MOLESIDE @ KENTBRUCK,MOLESIDE CREEK @ KENTBRUCK,grey,,,,,,
238234,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.31,141.5566667,PIGEON @ KOOLOMERT,PIGEON PONDS CREEK @ KOOLOMERT,grey,,,,,,
238235,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.98007141,141.4546374,CRAWFORD @ CRAWFORD,CRAWFORD RIVER @ LOWER CRAWFORD,blue,1.406,20221017090000,267.9,20221017090000,,
238236,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.2345,141.959,GLENELG @ ROCKLANDS,GLENELG RIVER @ ROCKLANDS RESERVOIR (HEAD GAUGE),grey,,,,,,
238237,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.22073,142.41053,MOORA MOORA CREEK,MOORA MOORA CREEK @ MOORA MOORA RESERVOIR (H. GAUGE),grey,,,,,,
238238,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.66166667,141.52,HENTY @ HENTY,HENTY CREEK @ HENTY,grey,,,,,,
238242,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.41138528,141.6113327,NEYLONS @ WANDO HTS,NEYLONS CREEK @ WANDO HEIGHTS,grey,,,,,,
238244,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.40778581,141.6101735,RUNOFF @ NEYLONS 1,SURFACE RUNOFF @ NEYLONS PLOT NO 1 (MIDDLE),grey,,,,,,
238245,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.40778581,141.6101735,RUNOFF @ NEYLONS 2,SURFACE RUNOFF @ NEYLONS PLOT NO 2 (EAST),grey,,,,,,
238246,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.40778581,141.6101735,RUNOFF @ NEYLONS 3,SURFACE RUNOFF @ NEYLONS PLOT NO 3 (WEST),grey,,,,,,
238249,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.23804131,141.3429262,GLENELG R D/S BURKES,GLENELG RIVER D/S BURKES BRIDGE,grey,,,,,,
238252,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.19961317,141.9093658,GLENELG R 5MILE O/L,GLENELG R U/S FIVE MILE O/LET BOTTOM EC PROBE,grey,,,,,,
238257,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.25127778,141.86794444,Glenelg @ Weavers,Glenelg River @ Weavers,grey,0.736,20221017090000,62.8,20221017090000,,
238266,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.772947,141.962478,Muddy Ck @ Henty Hwy,Muddy Creek @ Henty Highway,grey,0.728,20221017090000,239.2,20221017090000,,
238600,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.76773756,142.2140948,L. LINLITHGOW,LAKE LINLITHGOW @ PENHURST,grey,,,,,,
238601,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.60698303,142.452713,BRADY SWAMP @ GLENTH,BRADY SWAMP @ GLENTHOMPSON,grey,,,,,,
238602,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.53333,141.2,,TULLICH SWAMP @ TULLICH (SOUTH-EAST ACCESS TRACK),grey,,,,,,
238603,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.75,141.083333,,CHURCH SWAMP @ SOUTH-WEST ACCESS TRACK,grey,,,,,,
238604,WEB_SW,B_238_GLENELG,238-Glenelg Basin,-37.57151292,142.2602161,BRYANS SWAMP @ VICTO,BRYANS SWAMP @ VICTORIA VALLEY,grey,,,,,,
