STATION,STNAME,SHORTNAME,GAUGE,DATUM,CATCHAREA,ZONE,EASTING,NORTHING,GRDATUM,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVACC,FIELD,LAB,ACTIVE,COMMENCED,CEASED,REGION
405209,ACHERON RIVER @ TAGGERTY,ACHERON @ TAGGERTY,198.177,AHD,619.00000,55,385937.000,5869104.000,UTM,-37.317728660,145.712886500,WGS84,9,204.000,9,Y,Y,1,1945-12-12,NULL,405
405212,SUNDAY CREEK @ TALLAROOK,SUNDAY @ TALLAROOK,153.999,AHD,337.00000,55,327258.000,5892368.000,UTM,-37.098954620,145.056144100,WGS84,9,165.000,9,Y,Y,1,1945-11-21,NULL,405
405214,DELATITE RIVER @ TONGA BRIDGE,DELATITE @ TONGA,312.764,AHD,368.00000,55,421247.000,5887199.000,UTM,-37.158292770,146.113090300,WGS84,9,332.000,9,Y,Y,1,1947-02-06,NULL,405
405215,HOWQUA RIVER @ GLAN ESK,HOWQUA @ GLEN ESK,306.393,AHD,368.00000,55,429674.000,5879340.000,UTM,-37.229673690,146.207226540,WGS84,9,312.000,9,Y,Y,1,1947-02-07,NULL,405
405217,YEA RIVER @ DEVLINS BRIDGE,YEA @ DEVLINS,206.752,AHD,360.00000,55,364820.000,5861561.000,UTM,-37.382726750,145.473081200,WGS84,9,.000,1,Y,N,1,1954-03-26,NULL,405
405218,JAMIESON RIVER @ GERRANG BRIDGE,JAMIESON @ GERRANG,306.523,AHD,368.00000,55,428012.000,5872497.000,UTM,-37.291259530,146.187841700,WGS84,9,311.000,1,Y,N,1,1954-07-01,NULL,405
405219,GOULBURN RIVER @ DOHERTYS,GOULBURN @ DOHERTYS,298.435,AHD,694.00000,55,422992.000,5868052.000,UTM,-37.330883530,146.130739700,WGS84,9,308.000,1,Y,Y,1,1954-08-26,NULL,405
405223,GOULBURN RIVER @ MOLESWORTH,GOULBURN @ MOLESWORT,NULL,NULL,NULL,55,370740.000,5885855.000,UTM,-37.164656610,145.544152500,WGS84,9,181.000,9,N,Y,1,1956-10-24,NULL,405
405226,PRANJIP CREEK @ MOORILIM,PRANJIP @ MOORILIM,115.596,AHD,787.00000,55,348630.000,5945810.000,UTM,-36.621106360,145.307196500,WGS84,9,.000,1,Y,N,1,1957-12-10,NULL,405
405227,BIG RIVER @ JAMIESON,BIG @ JAMIESON,296.361,AHD,619.00000,55,416496.000,5863930.000,UTM,-37.367472230,146.056957480,WGS84,9,306.000,9,Y,N,1,1958-02-06,NULL,405
405228,HUGHES CREEK @ TARCOMBE ROAD,HUGHES @ TARCOMBE RD,157.854,AHD,471.00000,55,347180.221,5909163.724,UTM,-36.951083000,145.283639000,WGS84,9,305.000,9,Y,N,1,1958-09-16,NULL,405
405229,WANALTA CREEK @ WANALTA,WANALTA @ WANALTA,113.877,AHD,108.00000,55,309643.000,5943502.000,UTM,-36.634908760,144.870869000,WGS84,9,.000,1,Y,N,1,1960-05-20,NULL,405
405230,CORNELLA CREEK @ COLBINABBIN,CORNELLA COLBINABBIN,111.443,AHD,259.00000,55,303655.000,5946783.000,UTM,-36.604136890,144.804776100,WGS84,9,120.000,1,Y,N,1,1960-05-23,NULL,405
405231,KING PARROT CREEK @ FLOWERDALE,KING PARROT FLOWER'E,258.092,AHD,181.00000,55,348394.000,5865238.000,UTM,-37.347056970,145.288366610,WGS84,9,177.000,9,Y,Y,1,1951-06-25,NULL,405
405232,GOULBURN RIVER @ McCOYS BRIDGE,GOULBURB R MCCOYS BR,91.443,AHD,16806.00000,55,331204.000,5994448.000,UTM,-36.179929600,145.122980800,WGS84,9,.000,NULL,Y,Y,1,1965-08-24,NULL,405
405234,SEVEN CREEKS @ D/S OF POLLY MCQUINN WEIR,SEVEN C MCQUINN WEIR,440.006,AHD,153.00000,55,382620.000,5916838.000,UTM,-36.887007220,145.682753000,WGS84,9,.000,1,Y,Y,1,1965-06-22,NULL,405
405237,SEVEN CREEKS @ EUROA TOWNSHIP,SEVEN CK. @ EUROA,172.895,AHD,332.00000,55,373779.725,5930555.927,UTM,-36.762241530,145.585850479,GDA94,9,160.000,9,Y,Y,1,1963-05-14,NULL,405
405238,MOLLISON CREEK @ PYALONG,MOLLISON @ PYALONG,247.867,AHD,163.00000,55,309638.000,5889623.000,UTM,-37.120266150,144.857290900,WGS84,9,.000,1,Y,N,1,1966-05-10,NULL,405
405240,SUGARLOAF CREEK @ ASH BRIDGE,SUGARLOAF @ ASH BDG,142.398,AHD,609.00000,55,327071.000,5896729.000,UTM,-37.059631570,145.055045200,WGS84,9,160.000,9,Y,Y,1,1966-10-13,NULL,405
405241,RUBICON RIVER @ RUBICON,RUBICON @ RUBICON,.000,ARB,129.00000,55,396077.000,5872257.000,UTM,-37.290366080,145.827564600,WGS84,9,.000,1,Y,N,1,1922-05-01,NULL,405
405245,FORD CREEK @ MANSFIELD,FORD CK @ MANSFIELD,296.441,AHD,115.00000,55,415830.000,5900446.000,UTM,-37.038317080,146.053589200,WGS84,9,299.000,1,Y,N,1,1970-05-11,NULL,405
405246,CASTLE CREEK @ ARCADIA,CASTLE @ ARCADIA,119.457,AHD,164.00000,55,352501.000,5949237.000,UTM,-36.590831890,145.351127900,WGS84,9,128.000,9,Y,Y,1,1970-05-06,NULL,405
405247,STONY CREEK @ TAMLEUGH,STONY @ TAMLEUGH,139.195,AHD,339.00000,55,377071.000,5949619.000,UTM,-36.590872240,145.625775100,WGS84,9,.000,1,Y,N,1,1970-05-07,NULL,405
405248,MAJOR CREEK @ GRAYTOWN,MAJOR CK @ GRAYTOWN,140.260,AHD,282.00000,55,314083.000,5919230.000,UTM,-36.854447740,144.914589500,WGS84,9,155.000,1,Y,N,1,1971-04-19,NULL,405
405251,BRANKEET CREEK @ ANCONA,BRANKEET CK @ ANCONA,311.633,AHD,121.00000,55,391880.000,5907886.000,UTM,-36.968821300,145.785457300,WGS84,9,317.000,9,Y,Y,1,1971-05-25,NULL,405
405253,GOULBURN RIVER @ GOULBURN WEIR,GOULBURN @GOUL. WEIR,111.879,AHD,10627.00000,55,336906.870,5935414.368,UTM,-36.712840000,145.173940000,WGS84,9,.000,1,Y,N,1,1967-03-01,NULL,405
405254,TALLANGALLOOK CREEK @ BONNIE DOON,NULL,299.812,AHD,45.00000,55,400024.800,5903582.500,MGA94,-37.008480000,145.876280000,WGS84,1,.000,NULL,N,Y,1,1967-03-01,NULL,405
405258,GOULBURN RIVER @ LAKE EILDON (HEAD GAUGE),GOULBURN EILDON H.G.,.000,AHD,3872.00000,55,405257.000,5879605.000,UTM,-37.225123240,145.932049400,WGS84,9,.000,1,Y,Y,1,1922-07-01,NULL,405
405259,GOULBURN RIVER @ GOULBURN WEIR (H.G.),GOULBURN WEIR (H.G.),.000,NULL,10627.00000,55,336666.000,5934889.000,UTM,-36.717532290,145.171132100,WGS84,9,.000,1,Y,Y,1,1890-06-01,NULL,405
405260,WARANGA BASIN @ HEAD GAUGE,WARANGA @ H. GAUGE,.000,NULL,150.00000,55,329070.000,5957650.000,UTM,-36.511119780,145.091184200,WGS84,9,.000,1,Y,Y,1,1905-01-01,NULL,405
405264,BIG RIVER @ D/S OF FRENCHMAN CREEK JUNCTION,BIG @ FRENCHMAN,.000,ARB,333.00000,55,418355.000,5847096.000,UTM,-37.519400150,146.076096300,WGS84,9,477.000,1,Y,Y,1,1975-03-20,NULL,405
405269,SEVEN CREEKS @ KIALLA WEST,SEVEN @ KIALLA WEST,106.824,AHD,1505.00000,55,356542.000,5964189.000,UTM,-36.456706970,145.399064860,WGS84,9,.000,1,Y,N,1,1977-06-21,NULL,405
405270,GOULBURN RIVER @ ARCADIA DOWNS,GOULBURN @ ARCADIA,101.045,AHD,12038.00000,55,351881.000,5966093.000,UTM,-36.438840220,145.347433200,WGS84,9,122.000,9,Y,N,1,1977-06-29,NULL,405
405271,GOULBURN RIVER @ SHEPPARTON GOLF CLUB,GOULBURN @ SHEPP,99.971,AHD,16150.00000,55,353562.476,5974531.247,NULL,-36.363056000,145.367778000,WGS84,1,.000,1,N,N,1,1977-06-08,NULL,405
405274,HOME CREEK @ YARCK,HOME @ YARCK,186.896,AHD,187.00000,55,376072.000,5892441.000,UTM,-37.105955610,145.605146200,WGS84,9,205.000,9,Y,N,1,1977-06-09,NULL,405
405276,GOULBURN RIVER @ LOCH GARRY,GOULBURN @ GARRY,96.811,AHD,16490.00000,55,346071.000,5987898.000,UTM,-36.241432970,145.286946400,WGS84,9,.000,1,Y,N,1,1978-02-07,NULL,405
405282,GOULBURN RIVER @ KIRWAN'S BRIDGE,GOULBURN R KIRWAN'S,.000,AHD,.00000,55,333921.000,5931672.000,UTM,-36.746041470,145.139711300,AGD84,9,.000,1,Y,N,1,1971-09-23,NULL,405
405287,WESTCOTT CREEK @ MT DISAPPOINTMENT US SUNDAY CK STORAGE,WESTCOOT @ DISAPPOIN,.000,ARB,9.00000,55,334429.936,5862841.665,MGA94,-37.366260000,145.130250000,WGS84,1,.000,1,Y,N,1,1987-05-25,NULL,405
405288,SUNDAY CREEK @ MT DISAPPOINTMENT (US SUNDAY CK. STORAGE,SUNDAY @ MT. DISAP.,.000,ARB,20.00000,55,334189.586,5862051.020,MGA94,-37.373340000,145.127360000,WGS84,1,.000,1,Y,N,1,1987-05-25,NULL,405
405290,PINE CREEK @ BROADFORD,PINE CK @ BROADFORD,.000,AHD,3.00000,55,327081.000,5871461.000,UTM,-37.287270580,145.049312100,WGS84,9,.000,1,Y,N,1,1988-06-10,NULL,405
405291,WHITEHEADS CREEK @ WHITEHEADS CREEK,WHITEHEADS CREEK,.000,NULL,51.00000,55,340689.000,5900056.000,UTM,-37.032067690,145.208842200,WGS84,9,.000,1,Y,N,1,1988-06-09,NULL,405
405294,HONEYSUCKLE CREEK @ U/S OF VIOLET TOWN,H'SUCKLE U/S V.TOWN,.000,NULL,23.00000,55,389293.000,5936324.000,UTM,-36.712194500,145.760455200,WGS84,9,.000,1,Y,N,1,1989-04-28,NULL,405
405297,WARRIGAL CREEK @ STEWARTS BRIDGE,WARRIGAL C @ STEWART,.000,ARB,.00000,55,307199.500,6002100.900,NULL,-36.106500000,144.858083300,NULL,1,.000,1,N,Y,1,1991-03-01,NULL,405
405306,SEVEN CREEKS @ STRATHBOGIE,SEVEN CKS STRATHBOGE,.000,NULL,.00000,55,387100.000,5919600.000,MGA94,-36.862700000,145.733400000,GDA94,1,.000,1,Y,N,1,1997-07-09,NULL,405
405307,SEVEN CREEKS @ GALLS GAP ROAD,SEVEN CKS GALLSGAP R,.000,NULL,.00000,55,376986.000,5917552.600,MGA94,-36.879850000,145.619660000,GDA94,1,.000,1,Y,N,1,1997-07-09,NULL,405
405308,CASTLE CK @ TELFORD BRIDGE,CASTLE CK TELFORD BR,.000,ARB,.00000,55,372464.000,5928121.200,MGA94,-36.784135000,145.570699000,GDA94,1,.000,1,Y,N,1,1997-07-09,NULL,405
405310,GOULBURN RIVER @ GHIN GHIN,GOULBURN R GHIN GHIN,.000,NULL,.00000,55,355218.000,5883713.000,UTM,-37.181680740,145.368975300,WGS84,9,.000,1,Y,N,1,2001-09-04,NULL,405
405313,YEA RIVER @ YEA CARAVAN PARK,YEA R @ CARAVAN PK,NULL,NULL,NULL,55,360874.000,5880377.000,UTM,-37.212600370,145.432048400,WGS84,9,.000,1,N,Y,1,2000-10-11,NULL,405
405315,GOULBURN RIVER @ MOOROOPNA WATT'S BRIDGE,GOULBURN R MOOROOPNA,NULL,NULL,NULL,55,353249.000,5971060.000,UTM,-36.394289910,145.363629900,WGS84,9,.000,1,N,Y,1,2005-07-18,NULL,405
405321,DELATITE R @ SAWMILL SETTLEMENT,DELATITE R SAWMILL,.000,ARB,58.20000,55,443950.000,5893200.000,AMG66,-37.105700000,146.369200000,AGD66,1,.000,1,N,N,1,2007-05-15,NULL,405
405323,GOULBURN RIVER @ TAHBILK WINERY,GOULBURN @ TAHBILK,.000,AHD,.00000,55,329178.000,5922783.000,UTM,-36.825286270,145.084617450,WGS84,9,135.000,9,Y,N,1,2008-06-17,NULL,405
405325,YEA RIVER @ GOULBURN VALLEY WATER PUMPING STATION,YEA RV GVW PUMPS,NULL,NULL,NULL,55,361177.000,5879921.000,UTM,-37.216754390,145.435377200,GDA94,NULL,184.000,NULL,N,N,1,2008-09-23,2012-02-22 00:00:00.000,405
405327,NINE MILE CREEK U/S GVW DAM NEAR LONGWOOD,9 MILE C U/S GVW DAM,.000,ARB,.00000,55,364067.000,5917665.000,UTM,-36.876883450,145.474674500,GDA94,NULL,338.000,9,N,N,1,2009-11-12,NULL,405
405328,STEAVENSON RIVER @ FALLS ROAD MARYSVILLE,STEAVENSON R @ FALLS,.000,NULL,.00000,55,391625.000,5846090.000,MGA94,-37.525797590,145.773503100,GDA94,9,.000,NULL,N,N,1,2009-11-17,NULL,405
405329,GOULBURN RIVER @ KILLINGWORTH,GOULB @ KILLINGWORTH,.000,NULL,.00000,55,359908.000,5885762.000,UTM,-37.163933250,145.422175400,WGS84,NULL,166.000,9,N,N,1,2009-12-09,NULL,405
405335,KILMORE CREEK U/S WASTE WATER TREATMENT PLANT,KILMORE CK U/S WWTP,NULL,NULL,NULL,55,318041.000,5873248.000,MGA94,-37.269577930,144.947817000,GDA94,NULL,.000,NULL,y,N,1,2014-12-08,NULL,405
405336,Sevens Ck @ Abbinga Reservoir,Abbinga Res,NULL,NULL,NULL,55,377117.247,5926275.764,MGA94,-36.801381000,145.622536000,GDA94,9,190.120,SGI,N,N,1,NULL,NULL,405
405601,GREEN Lake @ COROP,GREEN Lake,.000,AHD,.00000,55,304738.000,5967800.000,UTM,-36.415025600,144.822189500,WGS84,9,102.000,9,N,Y,1,1967-05-03,NULL,405
405602,LAKE COOPER @ COROP,LAKE COOPER,.000,AHD,.00000,55,302276.000,5961398.000,UTM,-36.472194440,144.793115000,WGS84,9,.000,1,n,y,1,2006-10-12,NULL,405
405700,STUART MURRAY CHANNEL @ OFFTAKE,STUART @ OFFTAKE,122.179,AHD,.00000,55,336494.000,5935026.000,UTM,-36.716268290,145.169236400,WGS84,9,.000,1,Y,N,1,1892-01-01,NULL,405
405702,CATTANACH CHANNEL @ WARANGA INLET,CATTANACH @ WARANGA,121.337,AHD,.00000,55,332486.000,5949333.000,UTM,-36.586662340,145.127505500,WGS84,9,.000,1,Y,N,1,1957-01-01,NULL,405
405704,EAST GOULBURN MAIN CHANNEL @ 8 KM FLUME,E GOLB M CH 8KM FLUM,.000,NULL,.00000,55,344338.995,5939521.965,NULL,-36.677075000,145.257953000,WGS84,1,.000,1,Y,N,1,1958-01-01,NULL,405
405705,WARANGA WESTERN CHANNEL @ 0 MILE 40 CHAIN STRUCTURE,W.W.C. @ 0MILE 40CH,.000,NULL,.00000,55,322531.000,5954283.000,UTM,-36.540264880,145.017426200,WGS84,9,.000,1,Y,N,1,1928-01-01,NULL,405
405708,CENTRAL GOULBURN (CUSSAN) @ NO 3 CH O/TAKE MEAS WEIR,CEN GOULB NO3 CH O/T,.000,NULL,.00000,55,340316.000,5952557.000,UTM,-36.558954640,145.215659600,WGS84,9,.000,1,Y,N,1,1943-05-01,NULL,405
405709,CENTRAL GOULBURN(WILSON) @ NO.4CH O/TAKE MEASURING WEIR,C GOULB NO4 OFFTAKE,.000,NULL,.00000,55,338679.000,5956329.000,UTM,-36.524691460,145.198164700,WGS84,9,.000,1,Y,N,1,1943-06-01,NULL,405
405710,CENTRAL GOULBURN (BRAY) @ NO 6CH - OFFTAKE MEAS. WEIR,CEN. GOULB @ NO. 6CH,.000,NULL,.00000,55,336973.000,5957769.000,UTM,-36.511426910,145.179422700,WGS84,9,.000,1,Y,N,1,1943-06-01,NULL,405
405712,CENTRAL GOULBURN @ NO. 8CH. - OFFTAKE MEASURING WEIR,CEN. GOULB @ NO. 8CH,114.161,AHD,.00000,55,329180.000,5957773.000,UTM,-36.510031180,145.092439100,WGS84,9,102.000,9,Y,N,1,1928-04-01,NULL,405
405714,CENTRAL GOULBURN @ NO.9 CH - OUTFALL NO. VI,GOULB.CH.NO.9 O/F 6,.000,NULL,.00000,55,325953.000,5987703.000,UTM,-36.239775390,145.063121400,WGS84,9,.000,1,Y,N,1,1967-09-01,NULL,405
405717,CENTRAL GOULBURN NO 9 CHANNEL @ OFFTAKE,CEN. GOULB @ OFFTAKE,.000,AHD,.00000,55,322747.000,5954538.000,UTM,-36.538007490,145.019896500,WGS84,9,126.000,9,Y,N,1,1928-01-01,NULL,405
405720,RODNEY MAIN DRAIN @ WELLS CREEK,RODNEY MAIN @ WELLS,98.285,AHD,.00000,55,332845.000,5993771.000,UTM,-36.186314640,145.141075900,WGS84,9,.000,1,Y,Y,1,1977-05-27,NULL,405
405730,TOOLAMBA COMMUNITY DRAIN @ D/S MURCHISON-MOOROOPNA RD,TOOLAMBA COM. DRAIN,.000,ARB,.00000,55,348735.000,5958797.000,UTM,-36.504095510,145.310920600,WGS84,9,.000,1,Y,N,1,1991-05-31,NULL,405
405738,E.G.M. CHANNEL @ BROKEN CK OUTFALL (KATANDRA WEIR),E.G.M. @ BROKEN CK,112.861,AHD,.00000,55,375051.000,6003076.000,UTM,-36.108817090,145.611780900,WGS84,9,.000,1,Y,Y,1,1991-03-04,NULL,405
405758,SHEPPARTON DRAIN NO 12 U/S GOULBURN VALLEY HIGHWAY,SHEPPARTON DR NO 12,.000,ARB,.00000,55,359138.000,5994747.000,UTM,-36.181702070,145.433546900,WGS84,9,.000,1,Y,Y,1,1997-03-24,NULL,405
405779,SHEPPARTON DRAIN NO 11 D/S HOLMES RD BRIDGE,SHEPPARTON DR 11,.000,ARB,.00000,55,354544.000,5994780.000,UTM,-36.180725380,145.382483500,WGS84,9,.000,0,Y,Y,1,2003-03-19,NULL,405
405810,RAINGAUGE (BIG RIVER) @ LOWER FRENCHMANS SPUR,RG LOW. FRENCHMANS,.000,NULL,.00000,55,413030.000,5846816.000,UTM,-37.521427480,146.015766900,WGS84,9,595.000,1,Y,N,1,1982-11-18,NULL,405
405825,RAINGAUGE (MOROKO PARK) @ GEOFF SABIRE,RG @ GEOFF SABIRE,NULL,NULL,NULL,55,397582.700,5923856.900,MGA94,-36.825490000,145.851580000,GDA94,1,.000,1,Y,N,1,1997-07-01,NULL,405
405828,RAINGAUGE (ENDERLEE) @ KEN CRIBBERS,RG AT ENDERLEE,NULL,NULL,NULL,55,382381.600,5913180.400,MGA94,-36.919940000,145.679510000,GDA94,1,.000,1,Y,N,1,1997-07-01,NULL,405
405836,RAINGAUGE @ WILLOWMAVIN,R.G.WILLOWMAVIN,.000,NULL,.00000,55,310350.606,5874903.674,UTM,-37.253000000,144.861570000,WGS84,9,.000,0,n,N,1,2001-04-12,NULL,405
405837,RAINGAUGE @ MARYSVILLE GOLF CLUB,R.G. MARYSVILLE,.000,NULL,.00000,55,389313.000,5849379.000,UTM,-37.495754120,145.747845500,WGS84,9,.000,0,Y,N,1,2001-06-21,NULL,405
406200,COLIBAN RIVER @ MALMSBURY RAIL BRIDGE,COLIBAN @ MALMSBURY,.000,NULL,306.00000,55,267474.050,5880659.137,UTM,-37.191460000,144.380320000,WGS84,9,.000,1,n,N,1,1889-05-06,NULL,406
406201,CAMPASPE RIVER @ BARNADOWN,CAMPASPE @ BARNADOWN,132.489,AHD,2528.00000,55,281337.000,5943460.000,UTM,-36.629210360,144.554500600,WGS84,9,.000,1,Y,N,1,1881-03-01,NULL,406
406202,CAMPASPE RIVER @ ROCHESTER D/S WARANGA WESTERN CH SYPHN,CAMPASPE - ROCHESTER,103.615,AHD,3398.00000,55,293648.000,5976767.000,UTM,-36.331930980,144.700966800,WGS84,9,.000,1,Y,N,1,1885-01-01,NULL,406
406207,CAMPASPE RIVER @ EPPALOCK,CAMPASPE @ EPPALOCK,.000,NULL,2028.00000,55,279775.000,5919647.000,UTM,-36.843320600,144.530180900,WGS84,9,170.000,9,Y,Y,1,1931-04-14,NULL,406
406208,CAMPASPE RIVER @ ASHBOURNE,CAMPASPE @ ASHBOURNE,.000,ARB,33.00000,55,274290.000,5859049.000,UTM,-37.387732650,144.450477600,WGS84,9,.000,1,Y,Y,1,1933-04-12,NULL,406
406210,COLIBAN RIVER DOWNSTREAM LAURISTON RESERVOIR,COLIBAN LAURISTON,NULL,NULL,NULL,55,267709.000,5874029.300,UTM,-37.251217690,144.380899700,GDA94,1,.000,1,N,N,1,1941-08-01,NULL,406
406212,Campaspe River @ Kyneton,Kyneton,NULL,NULL,NULL,55,270987.967,5877294.035,NULL,-37.222631000,144.418839000,0,9,.000,9,N,N,1,2019-11-14,NULL,406
406213,CAMPASPE RIVER @ REDESDALE,CAMPASPE @ REDESDALE,213.053,AHD,629.00000,55,281169.000,5900607.000,UTM,-37.015122260,144.540294900,WGS84,9,.000,1,Y,Y,1,1953-11-01,NULL,406
406214,AXE CREEK @ LONGLEA,AXE @ LONGLEA,167.542,AHD,234.00000,55,270463.000,5927155.000,UTM,-36.773491880,144.428104600,WGS84,9,201.000,1,Y,Y,1,1965-03-10,NULL,406
406215,COLIBAN RIVER @ LYAL,COLIBAN RV LYAL (WQ),.000,ARB,717.00000,55,276676.012,5906429.959,UTM,-36.961625000,144.491560000,WGS84,9,.000,1,Y,n,1,1967-06-28,NULL,406
406216,AXE CREEK @ SEDGEWICK,AXE CK @ SEDGEWICK,241.757,AHD,34.00000,55,264370.000,5913287.000,UTM,-36.896878710,144.355601000,WGS84,9,.000,1,Y,N,1,1969-05-08,NULL,406
406218,CAMPASPE RIVER @ CAMPASPE WEIR (HEAD GAUGE),CAMPASPE WEIR,.000,AHD,3269.00000,55,290160.000,5965087.000,UTM,-36.436388400,144.658981500,WGS84,9,123.000,9,Y,N,1,1893-07-01,NULL,406
406219,CAMPASPE RIVER @ LAKE EPPALOCK (HEAD GAUGE),CAMPASPE @ EPPALOCK,.000,NULL,2028.00000,55,279890.000,5918795.000,UTM,-36.851020700,144.531222700,WGS84,9,188.000,9,Y,Y,1,1963-10-08,NULL,406
406220,COLIBAN RIVER @ MALMSBURY RESERVOIR (HEAD GAUGE),COLIBAN @ MALMSBURY,NULL,NULL,NULL,55,267742.200,5880643.600,AMG66,-37.191666670,144.383333300,AGD66,1,.000,1,N,N,1,1875-01-01,NULL,406
406221,COLIBAN RIVER @ UPPER COLIBAN RES. (HEAD GAUGE),COLIBAN @ U. COLIBAN,NULL,NULL,NULL,55,269159.158,5870370.988,AMG66,-37.284520000,144.396100000,WGS84,1,.000,1,N,N,1,1902-09-11,NULL,406
406222,COLIBAN RIVER @ LAURISTON RESERVOIR (HEAD GAUGE),COLIBAN @ LAURISTON,NULL,NULL,NULL,55,267749.417,5873756.968,AMG66,-37.253680000,144.381270000,WGS84,1,.000,1,N,N,1,1941-08-01,NULL,406
406224,MOUNT PLEASANT CREEK @ RUNNYMEDE,MOUNT PLEASANT CK,129.990,AHD,248.00000,55,288550.000,5952917.000,UTM,-36.545656180,144.637705400,WGS84,9,144.000,9,Y,Y,1,1974-06-21,NULL,406
406225,CAMPASPE RIVER @ LAKE EPPALOCK (O'LET MEAS. WEIR),CAMPASPE @ EPP O/L W,.000,AHD,2028.00000,55,280126.000,5919080.000,UTM,-36.848508850,144.533949900,WGS84,9,175.000,9,Y,N,1,1963-11-26,NULL,406
406226,MOUNT IDA CREEK @ DERRINAL,MT. IDA @ DERRINAL,198.310,AHD,174.00000,55,290739.000,5915815.000,UTM,-36.880326020,144.651989400,WGS84,9,209.000,1,Y,N,1,1978-06-27,NULL,406
406235,WILD DUCK CREEK @ U/S OF HEATHCOTE-MIA MIA ROAD,WILD DUCK CREEK,205.670,AHD,214.00000,55,292054.000,5908425.000,UTM,-36.947178510,144.664703690,WGS84,9,.000,1,Y,Y,1,1980-11-24,NULL,406
406250,COLIBAN RIVER @ SPRINGHILL-TYLDEN ROAD,COLIBAN @ SPRINGHILL,.000,ARB,78.00000,55,266415.500,5866412.000,UTM,-37.319483330,144.363936110,WGS84,9,528.000,9,Y,N,1,1908-05-13,NULL,406
406262,AXE CREEK @ STRATHFIELDSAYE,AXE @STRATHFIELDSAYE,.000,NULL,83.00000,55,267283.000,5922913.000,UTM,-36.810917160,144.391211100,WGS84,9,194.000,9,Y,N,1,1989-05-23,NULL,406
406263,MULLERS CREEK @ MURRAY VALLEY HIGHWAY,MULLERS @ MURRAY HWY,.000,ARB,.00000,55,290722.000,6002897.000,UTM,-36.095917230,144.675368300,WGS84,9,.000,1,Y,Y,1,1990-04-03,NULL,406
406264,MILLEWA CREEK @ NORTHERN HIGHWAY ECHUCA,MILLEWA CK @ ECHUCA,.100,AHD,32.00000,55,295935.000,5992979.000,UTM,-36.186373840,144.730659200,WGS84,9,.000,1,Y,N,1,1990-05-25,NULL,406
406265,CAMPASPE RIVER @ ECHUCA,CAMPASPE @ ECHUCA,.000,AHD,.00000,55,296248.000,5997610.000,UTM,-36.144720950,144.735338500,WGS84,9,.000,1,Y,Y,1,1991-04-18,NULL,406
406266,FIVE MILE CREEK @ WOODEND TREATMENT PLANT,FIVE MILE CK @ WTP,NULL,NULL,NULL,55,279546.900,5864754.200,MGA94,-37.337750000,144.511490000,GDA94,1,.000,NULL,Y,N,1,1992-05-29,NULL,406
406273,TRENTHAM NO 2 RESERVOIR H.G. AT EAST TRENTHAM,TRENTHAM NO 2 RES HG,NULL,NULL,NULL,55,265938.000,5856668.800,MGA94,-37.407223000,144.355459000,GDA94,1,.000,1,y,N,1,2000-09-29,NULL,406
406276,CAMPASPE RIVER @ FEHRINGS LANE,CAMPASPE @ FEHRINGS,.000,NULL,.00000,55,296423.000,5996979.000,UTM,-36.150442150,144.737118900,WGS84,9,101.000,9,Y,N,1,2007-03-29,NULL,406
406280,LITTLE COLIBAN RV @ GLUEPOT BRIDGE,LT COLIBAN @ GLUEPOT,NULL,NULL,NULL,55,272526.100,5869915.700,MGA94,-37.289577780,144.433891670,GDA94,NULL,.000,NULL,N,N,1,2010-03-29,NULL,406
406281,KANGAROO CREEK UPSTREAM MALMSBURY RESERVOIR,K'ROO C U/S MALMSBUR,NULL,NULL,NULL,55,263970.500,5875285.100,UTM,-37.238970520,144.339186800,GDA94,NULL,.000,NULL,N,N,1,2010-03-30,NULL,406
406282,TRENTHAM NO 1 RESERVOIR HEAD GAUGE AT EAST TRENTHAM,TRENTHAM NO 1 RES.HG,NULL,NULL,NULL,55,265938.000,5856668.800,MGA94,-37.407223000,144.355459000,GDA94,NULL,.000,NULL,y,N,1,2014-12-11,NULL,406
406700,COLIBAN MAIN CHANNEL @ OFFTAKE,COLIBAN MAIN OFFTAKE,NULL,NULL,NULL,55,267144.797,5880453.459,AMG66,-37.193230000,144.376550000,WGS84,1,.000,1,N,N,1,1963-04-17,NULL,406
406704,DEAKIN MAIN DRAIN @ OUTFALL (ECHUCA),DEAKIN MAIN ECHUCA,90.607,AHD,.00000,55,299264.000,5999463.000,UTM,-36.128656620,144.769310500,WGS84,9,.000,1,Y,Y,1,1965-08-10,NULL,406
406731,DEAKIN MAIN DRAIN (D/S DRAIN 3) @ GRAY RD,DEAKIN M DR @ GRAY R,.000,NULL,.00000,55,313155.359,5978417.887,UTM,-36.321040000,144.918564000,WGS84,9,.000,1,Y,N,1,1982-08-19,NULL,406
406744,BAMAWM DRAIN NO.3 EXTENSION @ O'DONNEL ROAD,BAMAWM 3 @O'DONNEL R,.000,NULL,.00000,55,288597.000,5976468.000,UTM,-36.333528830,144.644653200,WGS84,9,115.000,9,Y,Y,1,1985-02-08,NULL,406
406746,DEAKIN MAIN DRAIN @ SITE R,DEAKIN MAIN SITE R,101.828,AHD,.00000,55,316361.000,5963937.000,UTM,-36.452122770,144.950831700,WGS84,9,.000,1,Y,N,1,1987-05-13,NULL,406
